event_id,title,date,venue,price,link,image_url
1985832555631,WALS : Theme - Whole Woman Empowered in Every Season,"WALS : Theme - Whole Woman Empowered in Every SeasonSat, Sep 26 •  11:00 AMLagos · Solution ArenaFreeSave this event: WALS : Theme - Whole Woman Empowered in Every SeasonShare this event: WALS : Theme - Whole Woman Empowered in Every Season","Sat, Sep 26 •  11:00 AM",Lagos · Solution Arena,https://www.eventbrite.com/e/wals-theme-whole-woman-empowered-in-every-season-tickets-1985832555631,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1180580357%2F270680686651%2F1%2Foriginal.20260324-163823?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=96f41185ec996e4abc0d73b0567fa51a
1997146634345,FINEST WORSHIP 2026,"FINEST WORSHIP 2026Fri, Nov 20 •  10:00 PMOyo · GLT Campground, Ijebu-Ode Road, off Lagos-Ibadan Expressway, Ibadan, Oyo StateFreeGod's Love Tabernacle International Church1.4k followersSave this event: FINEST WORSHIP 2026Share this event: FINEST WORSHIP 2026","Fri, Nov 20 •  10:00 PM","Oyo · GLT Campground, Ijebu-Ode Road, off Lagos-Ibadan Expressway, Ibadan, Oyo State",https://www.eventbrite.com/e/finest-worship-2026-tickets-1997146634345,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1191422942%2F196997879360%2F1%2Foriginal.20260819-133039?w=640&auto=format%2Ccompress&q=75&sharp=10&s=d20607330877f3843f5cdd46620801de
1982554800778,Made In Nigeria Shoe Expo,"Made In Nigeria Shoe ExpoFri, Nov 27 •  9:00 AMAbuja · Department of Arts and Culture Exhibition PavilionSave this event: Made In Nigeria Shoe ExpoShare this event: Made In Nigeria Shoe Expo","Fri, Nov 27 •  9:00 AM",Abuja · Department of Arts and Culture Exhibition Pavilion,https://www.eventbrite.com/e/made-in-nigeria-shoe-expo-tickets-1982554800778,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1176923899%2F1994742282043%2F1%2Foriginal.20260206-235430?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=c7f059806f9dc3bbb93228a5ffca6f30
1984275204552,Lekkside International Education Fair -Lagos Mainland October 2026,"Lekkside International Education Fair -Lagos Mainland October 2026Sat, Oct 10 •  10:00 AMLagos · Lagos Marriott Hotel IkejaSave this event: Lekkside International Education Fair -Lagos Mainland October 2026Share this event: Lekkside International Education Fair -Lagos Mainland October 2026","Sat, Oct 10 •  10:00 AM",Lagos · Lagos Marriott Hotel Ikeja,https://www.eventbrite.ca/e/lekkside-international-education-fair-lagos-mainland-october-2026-tickets-1984275204552,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1178772081%2F190636898012%2F1%2Foriginal.20260302-093728?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=19af88bf342a007c00a5212b061cb57a
1993093542438,ABUJA BUY & SELL PROPERTY EVENT,"ABUJA BUY & SELL PROPERTY EVENTSat, Sep 26 •  12:00 PMAbuja · Chelsea Hotels - CBDSave this event: ABUJA BUY & SELL PROPERTY EVENTShare this event: ABUJA BUY & SELL PROPERTY EVENT","Sat, Sep 26 •  12:00 PM",Abuja · Chelsea Hotels - CBD,https://www.eventbrite.com/e/abuja-buy-sell-property-event-tickets-1993093542438,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1188130343%2F3006963919423%2F1%2Foriginal.20260703-015936?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=4de39421de4a57c9681e0592344aec35
1997967410308,Cybersecurity Exhibition by Defentrix Global at GITEX,Cybersecurity Exhibition by Defentrix Global at GITEXWednesday • 8:00 AMLagos · The Landmark CentreFreeSave this event: Cybersecurity Exhibition by Defentrix Global at GITEXShare this event: Cybersecurity Exhibition by Defentrix Global at GITEX,Wednesday • 8:00 AM,Lagos · The Landmark Centre,https://www.eventbrite.co.uk/e/cybersecurity-exhibition-by-defentrix-global-at-gitex-tickets-1997967410308,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1191054898%2F3010788988783%2F1%2Foriginal.20260814-110551?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.49&fp-y=0.176&s=59fe38455869da3bf88cdce988ea6cf2
1982979023640,Lagos Mainland Study Abroad Expo 2026,"Lagos Mainland Study Abroad Expo 2026Sat, Oct 10 •  10:00 AMLagos · Lagos Marriott Hotel IkejaFreeSTUDY ABROAD EDUCATION FAIR5.3k followersSave this event: Lagos Mainland Study Abroad Expo 2026Share this event: Lagos Mainland Study Abroad Expo 2026","Sat, Oct 10 •  10:00 AM",Lagos · Lagos Marriott Hotel Ikeja,https://www.eventbrite.ca/e/lagos-mainland-study-abroad-expo-2026-tickets-1982979023640,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1177391028%2F292352659919%2F1%2Foriginal.20260212-170312?w=640&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C84%2C2804%2C1402&s=ec7d1d756b7b66537fb2aaaf69f715e9
1990948557731,2026 PSRG-RICHARDSON HSSE FORUM (18TH EDITION),"2026 PSRG-RICHARDSON HSSE FORUM (18TH EDITION)Tue, Sep 15 •  9:00 AMLagos · Eko Hotel And SuitesFreePSRG-RICHARDSON177 followersSave this event: 2026 PSRG-RICHARDSON HSSE FORUM (18TH EDITION)Share this event: 2026 PSRG-RICHARDSON HSSE FORUM (18TH EDITION)","Tue, Sep 15 •  9:00 AM",Lagos · Eko Hotel And Suites,https://www.eventbrite.com/e/2026-psrg-richardson-hsse-forum-18th-edition-tickets-1990948557731,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1186040504%2F65466281421%2F1%2Foriginal.20260603-090105?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.502&fp-y=0.047&s=2fa1d29433704edd53b36853d4c0ccc4
1988312097006,The Sustainability Table Discourse Series (STS): 10th Edition,"The Sustainability Table Discourse Series (STS): 10th EditionThu, Oct 15 •  10:00 AMLagos · Balmoral Convention Center, Victoria IslandFreeAvant-Garde86 followersSave this event: The Sustainability Table Discourse Series (STS): 10th EditionShare this event: The Sustainability Table Discourse Series (STS): 10th Edition","Thu, Oct 15 •  10:00 AM","Lagos · Balmoral Convention Center, Victoria Island",https://www.eventbrite.com/e/the-sustainability-table-discourse-series-sts-10th-edition-tickets-1988312097006,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1191589908%2F3000120967735%2F1%2Foriginal.20260821-125618?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=3bd162b83f8233328ad226531a553a35
1989629785247,Silent Book Club  VI: Victoria Island Lagos (Sept Edition),"Silent Book Club  VI: Victoria Island Lagos (Sept Edition)Sat, Sep 26 •  2:00 PMLagos · 32 Musa Yar' Adua StFreeDani2.5k followersSave this event: Silent Book Club  VI: Victoria Island Lagos (Sept Edition)Share this event: Silent Book Club  VI: Victoria Island Lagos (Sept Edition)","Sat, Sep 26 •  2:00 PM",Lagos · 32 Musa Yar' Adua St,https://www.eventbrite.com/e/silent-book-club-vi-victoria-island-lagos-sept-edition-tickets-1989629785247,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1184892897%2F507675300939%2F1%2Foriginal.20260518-220927?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=4be5562e6fbb4115d587ca0f452bc813
1997690256333,The Kabod Experience (Exalted Praise),"The Kabod Experience (Exalted Praise)Sat, Sep 12 •  9:00 AMLagos · Gracetone Digital StudioFreeSave this event: The Kabod Experience (Exalted Praise)Share this event: The Kabod Experience (Exalted Praise)","Sat, Sep 12 •  9:00 AM",Lagos · Gracetone Digital Studio,https://www.eventbrite.com/e/the-kabod-experience-exalted-praise-tickets-1997690256333,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1190881343%2F3010603571887%2F1%2Foriginal.20260812-113841?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.476&fp-y=0.29&s=35e0dab620ab595e8c17558021d39793
1997150397601,Kingdom Innovators Summer Bootcamp,"Kingdom Innovators Summer BootcampFri, Sep 11 •  6:00 PMLagos · 10 Kayode Alabi StFreeSave this event: Kingdom Innovators Summer BootcampShare this event: Kingdom Innovators Summer Bootcamp","Fri, Sep 11 •  6:00 PM",Lagos · 10 Kayode Alabi St,https://www.eventbrite.com/e/kingdom-innovators-summer-bootcamp-tickets-1997150397601,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1191499357%2F3010205806887%2F1%2Foriginal.20260820-101131?w=640&auto=format%2Ccompress&q=75&sharp=10&s=28f5f9a0f7ec0893cf7a76baf25166b2
N/A,The Idea Nexus Conference 2026 - Momentum: Sustaining the In-btwns,"The Idea Nexus Conference 2026 - Momentum: Sustaining the In-btwnsFri, Oct 16 •  10:00 AMIbadan · Lead City University, IbadanFreeThe Ideas Nexus Conference45 followersSave this event: The Idea Nexus Conference 2026 - Momentum: Sustaining the In-btwnsShare this event: The Idea Nexus Conference 2026 - Momentum: Sustaining the In-btwns","Fri, Oct 16 •  10:00 AM","Ibadan · Lead City University, Ibadan",https://www.eventbrite.com/e/the-idea-nexus-conference-2026-momentum-sustaining-the-in-btwns-registration-1997724124634,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1190902716%2F2885785229071%2F1%2Foriginal.20260812-161515?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=6ccfcd3aee54f3fbf66de4fa912eda79
1993004209240,Real Estate Discussions and Awards (REDA) 2026,"Real Estate Discussions and Awards (REDA) 2026Tue, Oct 20 •  9:00 AMLagos · Radisson Blu Hotel, Lagos IkejaFreeTHINKMINT NIGERIA118 followersSave this event: Real Estate Discussions and Awards (REDA) 2026Share this event: Real Estate Discussions and Awards (REDA) 2026","Tue, Oct 20 •  9:00 AM","Lagos · Radisson Blu Hotel, Lagos Ikeja",https://www.eventbrite.com/e/real-estate-discussions-and-awards-reda-2026-tickets-1993004209240,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1188140660%2F992799627373%2F1%2Foriginal.20260703-073338?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.483&fp-y=0.386&s=a2eaf93d32477e7ac3595ff9ea1da159
1992044523795,"QS Discover Master's & MBA Fair, Abuja","QS Discover Master's & MBA Fair, AbujaSat, Oct 3 •  11:00 AMAbuja · Transcorp Hilton AbujaFreeQS TopUniversities4.4k followersSave this event: QS Discover Master's & MBA Fair, AbujaShare this event: QS Discover Master's & MBA Fair, Abuja","Sat, Oct 3 •  11:00 AM",Abuja · Transcorp Hilton Abuja,https://www.eventbrite.co.uk/e/qs-discover-masters-mba-fair-abuja-tickets-1992044523795,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1187091675%2F5609178309%2F1%2Foriginal.20260617-065409?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=6da90495e7d851236dbd5aa9a7efe8a4
1994664687776,11th FATE Business Conference,"11th FATE Business ConferenceThu, Sep 17 •  8:00 AMLagos · Divine Events CenterFreeSave this event: 11th FATE Business ConferenceShare this event: 11th FATE Business Conference","Thu, Sep 17 •  8:00 AM",Lagos · Divine Events Center,https://www.eventbrite.com/e/11th-fate-business-conference-tickets-1994664687776,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1189401001%2F3008727507726%2F1%2Foriginal.20260722-154632?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=3dd64c3f0a05b2c439b4fdca11ab20ae
1992622991006,DJ JUNO'S BASEMENT LIVE SET - Rhythm & Vibes[City Vibration: PH Edition],"DJ JUNO'S BASEMENT LIVE SET - Rhythm & Vibes[City Vibration: PH Edition]Thu, Sep 10 •  7:00 PMRivers · The GoodHouse PHCFreeA Few Good Men Inc.124 followersSave this event: DJ JUNO'S BASEMENT LIVE SET - Rhythm & Vibes[City Vibration: PH Edition]Share this event: DJ JUNO'S BASEMENT LIVE SET - Rhythm & Vibes[City Vibration: PH Edition]","Thu, Sep 10 •  7:00 PM",Rivers · The GoodHouse PHC,https://www.eventbrite.com/e/dj-junos-basement-live-set-rhythm-vibescity-vibration-ph-edition-tickets-1992622991006,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1185286235%2F2095051143103%2F1%2Foriginal.20260523-185447?w=640&auto=format%2Ccompress&q=75&sharp=10&s=3bde408b658bfa7febb0ae654bb771f1
1996361512023,WHISPERS OF GUILT CULTURAL AND LITERARY EVENT,"WHISPERS OF GUILT CULTURAL AND LITERARY EVENTSat, Oct 3 •  11:00 AMOgun · OOPL Event CenterFreeGbenga Ogunsola17 followersSave this event: WHISPERS OF GUILT CULTURAL AND LITERARY EVENTShare this event: WHISPERS OF GUILT CULTURAL AND LITERARY EVENT","Sat, Oct 3 •  11:00 AM",Ogun · OOPL Event Center,https://www.eventbrite.com/e/whispers-of-guilt-cultural-and-literary-event-tickets-1996361512023,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1190124424%2F3009757921483%2F1%2Foriginal.20260802-053450?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=040336a55dd78f6ebaf9431cf2dede53
1979059816185,"Pre-registration - Africa Real Estate Summit, Awards & Expo, Abuja 2027","Pre-registration - Africa Real Estate Summit, Awards & Expo, Abuja 2027Sun, Aug 22 •  9:00 AMAbuja · Sandralia Hotel by WhitestoneFreeAfrica Real Estate International Ltd9.4k followersSave this event: Pre-registration - Africa Real Estate Summit, Awards & Expo, Abuja 2027Share this event: Pre-registration - Africa Real Estate Summit, Awards & Expo, Abuja 2027","Sun, Aug 22 •  9:00 AM",Abuja · Sandralia Hotel by Whitestone,https://www.eventbrite.com/e/pre-registration-africa-real-estate-summit-awards-expo-abuja-2027-tickets-1979059816185,N/A
1987614361059,Worldview Education Fair 2026 [Lagos - Nigeria],"Worldview Education Fair 2026 [Lagos - Nigeria]Tue, Oct 20 •  12:00 PMLagos · Lagos Marriott Hotel IkejaFreeWorldview International2.1k followersSave this event: Worldview Education Fair 2026 [Lagos - Nigeria]Share this event: Worldview Education Fair 2026 [Lagos - Nigeria]","Tue, Oct 20 •  12:00 PM",Lagos · Lagos Marriott Hotel Ikeja,https://www.eventbrite.co.uk/e/worldview-education-fair-2026-lagos-nigeria-tickets-1987614361059,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1185113991%2F96675537591%2F1%2Foriginal.20260521-085743?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=71c861ea8c891e50e8fdfc233ca70ad8
1992703189883,Annual Child Safety Outreach 3.0.,"Annual Child Safety Outreach 3.0.Sat, Sep 5 •  9:00 AMLagos · Harvest House, Block A, Plot 6, Redemption Crescent, UPS bus-stop, Gbagada-Oworonshoki Expressway, Lagos.FreeSave this event: Annual Child Safety Outreach 3.0.Share this event: Annual Child Safety Outreach 3.0.","Sat, Sep 5 •  9:00 AM","Lagos · Harvest House, Block A, Plot 6, Redemption Crescent, UPS bus-stop, Gbagada-Oworonshoki Expressway, Lagos.",https://www.eventbrite.com/e/annual-child-safety-outreach-30-tickets-1992703189883,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1187772800%2F3006653721129%2F1%2Foriginal.20260627-200932?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=56ac9acc528ec6c7276ac4855f5d1f12
1988553954408,The Creators award 2026,"The Creators award 2026Thu, Oct 1 •  5:00 PMLagos · Lagos Oriental HotelFreeThe Creators Award57 followersSave this event: The Creators award 2026Share this event: The Creators award 2026","Thu, Oct 1 •  5:00 PM",Lagos · Lagos Oriental Hotel,https://www.eventbrite.com/e/the-creators-award-2026-tickets-1988553954408,N/A
1991108355691,"QS Discover Master's & MBA Fair, Lagos","QS Discover Master's & MBA Fair, LagosThu, Oct 1 •  11:00 AMLagos · Four Points by Sheraton LagosFreeQS TopUniversities4.4k followersSave this event: QS Discover Master's & MBA Fair, LagosShare this event: QS Discover Master's & MBA Fair, Lagos","Thu, Oct 1 •  11:00 AM",Lagos · Four Points by Sheraton Lagos,https://www.eventbrite.co.uk/e/qs-discover-masters-mba-fair-lagos-tickets-1991108355691,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1187091675%2F5609178309%2F1%2Foriginal.20260617-065409?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=6da90495e7d851236dbd5aa9a7efe8a4
1987616805370,Worldview Education Fair 2026 [Portharcourt - Nigeria],"Worldview Education Fair 2026 [Portharcourt - Nigeria]Thu, Oct 22 •  12:00 PMRivers · THE LIMEWOOD HOTELFreeWorldview International2.1k followersSave this event: Worldview Education Fair 2026 [Portharcourt - Nigeria]Share this event: Worldview Education Fair 2026 [Portharcourt - Nigeria]","Thu, Oct 22 •  12:00 PM",Rivers · THE LIMEWOOD HOTEL,https://www.eventbrite.co.uk/e/worldview-education-fair-2026-portharcourt-nigeria-tickets-1987616805370,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1185114057%2F96675537591%2F1%2Foriginal.20260521-085900?w=640&auto=format%2Ccompress&q=75&sharp=10&s=fdd7fca0e33ce9dc01847fd2e1ef2226
1997980301867,Rethinking Nigeria’s Digital Infrastructure Strategy to Attract Investment,"Rethinking Nigeria’s Digital Infrastructure Strategy to Attract InvestmentWed, Sep 16 •  10:00 AMLagos · Radisson Blu Hotel, Lagos IkejaFreeBusiness Remarks76 followersSave this event: Rethinking Nigeria’s Digital Infrastructure Strategy to Attract InvestmentShare this event: Rethinking Nigeria’s Digital Infrastructure Strategy to Attract Investment","Wed, Sep 16 •  10:00 AM","Lagos · Radisson Blu Hotel, Lagos Ikeja",https://www.eventbrite.com/e/rethinking-nigerias-digital-infrastructure-strategy-to-attract-investment-tickets-1997980301867,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1191080526%2F237453850596%2F1%2Foriginal.20260814-160201?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=736e907ac9c4298506db396088b46fb6
1996803614363,Go Local Summit 2.0,"Go Local Summit 2.0Thu, Sep 17 •  9:00 AMLagos · Sheraton Lagos HotelFreeBusinessday213 followersSave this event: Go Local Summit 2.0Share this event: Go Local Summit 2.0","Thu, Sep 17 •  9:00 AM",Lagos · Sheraton Lagos Hotel,https://www.eventbrite.com/e/go-local-summit-20-tickets-1996803614363,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1190373376%2F369025841319%2F1%2Foriginal.20260805-141229?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=9ad3faa4c556659e082bafc7c14049e9
1997339540332,Young Innovators Forum,"Young Innovators ForumWed, Oct 14 •  9:00 AMLagos · Radisson Blu Anchorage Hotel, Lagos, V.I.FreeSave this event: Young Innovators ForumShare this event: Young Innovators Forum","Wed, Oct 14 •  9:00 AM","Lagos · Radisson Blu Anchorage Hotel, Lagos, V.I.",https://www.eventbrite.com/e/young-innovators-forum-tickets-1997339540332,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1190651839%2F369025841319%2F1%2Foriginal.20260809-162621?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=5884e792935d9e46e2d1334777bd0ceb
1993593573043,From Interest to Action: Your Future at IE University,"From Interest to Action: Your Future at IE UniversityThu, Sep 17 •  6:00 PMLagos · Radisson Blu Anchorage Hotel, Lagos, V.I.FreeIE University - West Africa2k followersSave this event: From Interest to Action: Your Future at IE UniversityShare this event: From Interest to Action: Your Future at IE University","Thu, Sep 17 •  6:00 PM","Lagos · Radisson Blu Anchorage Hotel, Lagos, V.I.",https://www.eventbrite.es/e/from-interest-to-action-your-future-at-ie-university-tickets-1993593573043,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1188524096%2F215986123110%2F1%2Foriginal.20260709-093513?w=640&auto=format%2Ccompress&q=75&sharp=10&s=70446008a01dc22e2f7c0b4deb5759e9
1997395905923,LAOLU ADEWUMI - MEADOW EP LISTENING PARTY,"LAOLU ADEWUMI - MEADOW EP LISTENING PARTYSun, Sep 20 •  3:00 PMLagos · 4 Ilojo Crescent, behind Savoil, Obanikoro, LagosFreeSave this event: LAOLU ADEWUMI - MEADOW EP LISTENING PARTYShare this event: LAOLU ADEWUMI - MEADOW EP LISTENING PARTY","Sun, Sep 20 •  3:00 PM","Lagos · 4 Ilojo Crescent, behind Savoil, Obanikoro, Lagos",https://www.eventbrite.com/e/laolu-adewumi-meadow-ep-listening-party-tickets-1997395905923,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1190666599%2F1355713344233%2F1%2Foriginal.20260809-221501?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.535&fp-y=1.0&s=5ba1369e1bdad411586e47a85bc65376
1994592862946,Jazz In My Room,"Jazz In My RoomSun, Sep 27 •  4:00 PMLagos · 4 Kadiri St, off Ajayi RoadFreeSave this event: Jazz In My RoomShare this event: Jazz In My Room","Sun, Sep 27 •  4:00 PM","Lagos · 4 Kadiri St, off Ajayi Road",https://www.eventbrite.com/e/jazz-in-my-room-tickets-1994592862946,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1189560791%2F151850164214%2F1%2Foriginal.20260724-171020?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.269&fp-y=0.505&s=f679aafdade1897e5c1642d43b18a2bd
1995953466548,Future-Ready Executive Masterclass: AI & Automation,"Future-Ready Executive Masterclass: AI & AutomationThu, Sep 24 •  9:00 AMLagos · Mövenpick Hotel, Ikoyi, LagosFreeMelodia Coding Academy1.2k followersSave this event: Future-Ready Executive Masterclass: AI & AutomationShare this event: Future-Ready Executive Masterclass: AI & Automation","Thu, Sep 24 •  9:00 AM","Lagos · Mövenpick Hotel, Ikoyi, Lagos",https://www.eventbrite.co.uk/e/future-ready-executive-masterclass-ai-automation-tickets-1995953466548,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1189883942%2F199427411868%2F1%2Foriginal.20260729-153312?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.437&fp-y=0.722&s=b59351e6cef60a923d36ef1c4948ca8a
1982174664781,"Africa - Dubai Home Expo, Abuja 2026","Africa - Dubai Home Expo, Abuja 2026Sun, Aug 22 •  9:00 AMAbuja · Sandralia Hotel by WhitestoneFreeAfrica Real Estate International Ltd9.4k followersSave this event: Africa - Dubai Home Expo, Abuja 2026Share this event: Africa - Dubai Home Expo, Abuja 2026","Sun, Aug 22 •  9:00 AM",Abuja · Sandralia Hotel by Whitestone,https://www.eventbrite.com/e/africa-dubai-home-expo-abuja-2026-tickets-1982174664781,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1176433372%2F180486029870%2F1%2Foriginal.20260202-094547?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=81cc5379a4e06ac9d52b1caa7f6977eb
1992653617611,TOSSE,TOSSEThursday • 9:00 AMLagos · Ten Degrees Event CentreFreeEdumark1.2k followersSave this event: TOSSEShare this event: TOSSE,Thursday • 9:00 AM,Lagos · Ten Degrees Event Centre,https://www.eventbrite.com/e/tosse-tickets-1992653617611,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1188067497%2F31864661113%2F1%2Foriginal.20260702-094046?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=2314ea9c971a63c2c9faf55aede26e1d
1998351694713,Music Kamp Africa 2026,"Music Kamp Africa 2026Wed, Sep 23 •  10:00 AMLagos · New Iceland Beach ResortFreeTenstrings Music Institute7.3k followersSave this event: Music Kamp Africa 2026Share this event: Music Kamp Africa 2026","Wed, Sep 23 •  10:00 AM",Lagos · New Iceland Beach Resort,https://www.eventbrite.com/e/music-kamp-africa-2026-tickets-1998351694713,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1191321244%2F233171142030%2F1%2Foriginal.20260818-102733?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=d62df5415570010a1ca8a9dfca6e0dfb
1998125370772,Lagos Youth Beach Party 2026,"Lagos Youth Beach Party 2026Fri, Sep 25 •  12:00 PMLagos · New Iceland Beach ResortFreeTenstrings Music Institute7.3k followersSave this event: Lagos Youth Beach Party 2026Share this event: Lagos Youth Beach Party 2026","Fri, Sep 25 •  12:00 PM",Lagos · New Iceland Beach Resort,https://www.eventbrite.com/e/lagos-youth-beach-party-2026-tickets-1998125370772,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1191174714%2F233171142030%2F1%2Foriginal.20260816-101151?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=ee8e0c46b2fd34826ef09dcd19dc6402
1997442563477,Career Fair Festival Lagos,"Career Fair Festival LagosTue, Sep 8 •  10:00 AMLagos · Miva Open UniversityFreeSave this event: Career Fair Festival LagosShare this event: Career Fair Festival Lagos","Tue, Sep 8 •  10:00 AM",Lagos · Miva Open University,https://www.eventbrite.com/e/career-fair-festival-lagos-tickets-1997442563477,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1190697698%2F3010315364459%2F1%2Foriginal.20260810-114219?crop=focalpoint&fit=crop&w=320&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.524&fp-y=0.118&s=88dcc936f95f4a28f86f9159b8b12db7
